Window,Source start,Source end,Closed episodes,Peak concurrent selected episodes,Maximum episodes sharing an exit date,Method,Replacement,Accounting,Horizon episodes,Samples,Seed,Return scale,Capital floor fraction,Metric,Statistic,Value,Monte Carlo standard error,Confidence lower,Confidence upper,Confidence method,Selection adjusted,Dependence preserved,Permitted use,Limitations
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Longest underwater run (episodes),P05,47.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Longest underwater run (episodes),P25,61.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Longest underwater run (episodes),Median,76.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Longest underwater run (episodes),P75,96.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Longest underwater run (episodes),P95,138.0,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Longest underwater run (episodes),P99,181.01000000000022,,,,not estimated for quantiles,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Capital-floor breach probability (risk-of-ruin proxy),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (10% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (15% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
2005-2014 reused later diagnostic,2005-01-03,2014-12-01,870,67,21,random permutation without replacement,False,additive net return contribution; initial capital = 1,870,5000,20260803,1.0,0.5,Maximum-drawdown breach probability (20% threshold),Probability,0.0,0.0,0.0,0.0007677019450571244,95% Wilson score interval,False,False,supplementary retrospective risk diagnostic only,"Closed directional episodes overlap and share portfolio NAV. Resampling does not preserve simultaneous cross-market losses, sizing feedback, margin, volatility clustering, regime shifts, or unseen tail events. History is reused and results are not selection-adjusted or prospective. A permutation conditions on the exact realized set of outcomes; its terminal contribution is fixed and it measures ordering only."
